"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","_hTJBg3KwyY","[BTS防彈]站不起來的泰泰??跑防花絮85集pt1","2019-08-22T00:15:53.000Z","97422","3068","18","0","139","https://www.youtube.com/watch?v=_hTJBg3KwyY"
"2","-glFaaqT7_4","[BTS防彈]朴智旻可以脫離臭手的稱號嗎?ft.閔玧其驚訝的方式","2019-08-05T07:19:30.000Z","20739","796","6","0","23","https://www.youtube.com/watch?v=-glFaaqT7_4"
"3","1Y_nRZCJdOE","[BTS防彈]讓我敕免你的罪# 95賴","2019-12-01T11:34:00.000Z","18593","872","1","0","43","https://www.youtube.com/watch?v=1Y_nRZCJdOE"
"4","3hgoMhxe-Ao","[BTS防彈]Boy with luv MV你可能沒注意到的地方","2019-10-19T13:34:35.000Z","143307","4529","123","0","407","https://www.youtube.com/watch?v=3hgoMhxe-Ao"
"5","3lEDu0ZtBFw","[成員經典系列#2]這就是閔玧其ft.嫌棄臉是必要的","2019-10-12T14:25:48.000Z","38698","1795","5","0","104","https://www.youtube.com/watch?v=3lEDu0ZtBFw"
"6","3NsmMBuKe24","[BTS防彈]防彈怎麼做操?看到最後唷~","2019-08-08T06:23:30.000Z","107654","3528","30","0","132","https://www.youtube.com/watch?v=3NsmMBuKe24"
"7","AVvEI-KhpC0","[BTS防彈]防彈的多人混戰!?內有許多cp~","2019-08-16T07:17:22.000Z","98707","2830","21","0","132","https://www.youtube.com/watch?v=AVvEI-KhpC0"
"8","DZkiX_uD8Cw","[BTS防彈]自由落體與防彈pt1每個人都突破自我了（除了柾國!?😂）","2019-12-15T12:55:45.000Z","43231","1296","12","0","79","https://www.youtube.com/watch?v=DZkiX_uD8Cw"
"9","fdla459J8Zw","[BTS防彈]防彈們其實都是蛋糕控😂😂智旻被大哥騙😹💕","2019-07-01T11:00:10.000Z","15665","537","4","0","22","https://www.youtube.com/watch?v=fdla459J8Zw"
"10","g6kD6cNI798","[BTS防彈]2019.10.13朴智旻生日特輯／2019.1013 Happy Birthday To Jimin","2019-10-10T12:02:07.000Z","8972","790","2","0","100","https://www.youtube.com/watch?v=g6kD6cNI798"
"11","krwrYJ7jWks","[BTS防彈]第一次看到跑彈消音-跑彈86.87集花絮","2019-10-27T12:49:19.000Z","39068","1109","5","0","78","https://www.youtube.com/watch?v=krwrYJ7jWks"
"12","LKXdN3hy2PA","[防彈成員經典系列#3]為什麼喜歡鄭號錫?","2019-11-24T11:24:12.000Z","14746","850","2","0","72","https://www.youtube.com/watch?v=LKXdN3hy2PA"
"13","m7lWkrH39U4","[BTS防彈]2019.12.30泰亨生日特輯🐯為什麼我本命是金泰亨?","2019-12-28T11:56:16.000Z","15518","1285","5","0","163","https://www.youtube.com/watch?v=m7lWkrH39U4"
"14","Ma2WKtWOamk","[BTS防彈]2019也要回顧閔玧智的美ft.大家如何進攻閔玧智＆閔玧其跳TT!?","2019-09-22T12:47:58.000Z","674006","22086","321","0","640","https://www.youtube.com/watch?v=Ma2WKtWOamk"
"15","MHK-Hi0Oa-w","[BTS防彈]智旻可以被騙幾次?vlive花絮2 ft.交換禮物又出現內褲了😂要看到最後喔♡","2019-08-24T12:00:07.000Z","163981","4527","30","0","214","https://www.youtube.com/watch?v=MHK-Hi0Oa-w"
"16","mmqcCDAQhTM","[BTS防彈]碩珍跌倒了！？他們的反應👉👈（防彈2019演唱會彩蛋","2019-06-09T08:19:37.000Z","36351","1092","10","0","33","https://www.youtube.com/watch?v=mmqcCDAQhTM"
"17","mRTgvqYCuC0","[BTS防彈]剛睡醒的防彈!?ft.用抱抱取暖的智旻","2019-09-13T13:05:22.000Z","225646","5849","46","0","179","https://www.youtube.com/watch?v=mRTgvqYCuC0"
"18","NI7hSSNHul4","[BTS防彈]那些讓阿米想歪的防彈🍼17禁慎入","2019-09-01T08:17:42.000Z","35922","1661","15","0","112","https://www.youtube.com/watch?v=NI7hSSNHul4"
"19","pqeJWBoC69U","[BTS防彈]飛起來的防彈 (點片vlive花絮~)","2019-08-14T04:41:57.000Z","53157","1761","11","0","80","https://www.youtube.com/watch?v=pqeJWBoC69U"
"20","R5xqate5DXM","[BTS防彈]智旻的18禁福利來囉🙈🕶bts直播畫面😘最後有彩蛋😁","2019-05-26T11:09:43.000Z","18022","601","12","0","23","https://www.youtube.com/watch?v=R5xqate5DXM"
"21","rd7Vu1VhLdA","[BTS防彈]防彈成員的演技!?❤pt.1智旻演“鬼怪”!?即興發揮","2019-06-27T05:33:54.000Z","299791","8820","73","0","180","https://www.youtube.com/watch?v=rd7Vu1VhLdA"
"22","sG02FFPRZgA","[BTS防彈]開箱第三代阿米棒♡/unboxing army bomb ver.3/아미밤 개봉기","2019-12-22T11:21:15.000Z","3296","259","0","0","106","https://www.youtube.com/watch?v=sG02FFPRZgA"
"23","THlmOhb9584","[BTS防彈]防彈cp大合集pt2💕全都很閃🙈","2019-08-29T03:00:18.000Z","11462","608","4","0","88","https://www.youtube.com/watch?v=THlmOhb9584"
"24","Tr23ZBNXd5I","[BTS防彈]唯催淚 難過的話，就大哭一場吧。","2019-11-10T06:49:16.000Z","6637","599","0","0","84","https://www.youtube.com/watch?v=Tr23ZBNXd5I"
"25","tyYHRcTwooc","[BTS防彈]請抱住我吧－國旻/Please hug me.－jikook kookmin","2019-12-08T03:42:18.000Z","7543","493","4","0","31","https://www.youtube.com/watch?v=tyYHRcTwooc"
"26","v12XXT5rmOg","[BTS防彈]2019版的Spring Day😂超搞笑彩蛋❤❤這就是我們知道的BTS!!","2019-06-09T13:21:06.000Z","176710","6084","61","0","231","https://www.youtube.com/watch?v=v12XXT5rmOg"
"27","WXtVTBu2ab0","[防彈成員經典#1]金碩珍的笑聲盒盒ft.我絕對不是害怕","2019-09-29T14:24:10.000Z","16352","1035","7","0","77","https://www.youtube.com/watch?v=WXtVTBu2ab0"
"28","y8ukxPYV7AE","[BTS防彈]柾國22歲生日特輯💕weverse上的生日活動你要參加嗎?","2019-08-31T01:04:49.000Z","15590","1206","3","0","245","https://www.youtube.com/watch?v=y8ukxPYV7AE"
"29","zrHOzN6EUNM","[BTS防彈]防彈CP大合輯!part.1 你要的都在裡面","2019-08-18T10:10:35.000Z","28483","1141","10","0","166","https://www.youtube.com/watch?v=zrHOzN6EUNM"
